Overall,Finishing,Wage,Potential,Reactions,Weight,Value,Age,BallControl,Dribbling,Stamina,Vision,PreferredFoot,Height
74,60,36,74,70,23,83,29,76,76,75,70,1,1
76,70,29,77,75,14,172,26,78,74,73,77,1,8
76,64,29,77,74,24,172,25,79,78,87,76,1,1
75,71,19,87,68,26,173,20,77,75,87,73,1,11
74,48,2,80,69,21,91,23,70,66,86,69,1,8
77,56,33,77,70,31,143,32,77,72,68,73,1,11
79,53,25,80,80,27,15,26,81,76,79,69,1,1
77,60,19,78,81,29,159,26,74,68,87,68,0,1
79,74,25,79,81,29,195,29,79,80,76,76,1,12
76,60,25,79,73,21,159,24,77,72,74,75,1,9
79,79,21,79,76,25,183,33,80,77,75,71,1,10
81,84,15,82,80,19,56,25,83,85,77,76,1,8
74,66,21,80,72,21,91,22,73,73,76,68,0,10
75,51,25,75,70,28,117,29,73,71,78,64,0,2
69,67,15,69,72,36,166,31,75,76,60,73,0,13
80,56,35,80,78,30,47,35,76,68,79,74,0,11
73,58,15,73,77,24,82,30,71,67,77,63,1,8
74,69,15,74,73,25,51,31,74,73,70,72,1,2
75,62,0,75,69,33,0,31,71,67,75,68,1,12
84,73,39,84,84,19,75,28,85,86,71,82,0,9
74,45,15,77,70,23,86,25,72,65,80,53,1,1
76,66,25,76,75,27,144,26,75,73,82,73,0,11
78,34,35,81,79,17,10,25,80,70,76,83,1,8
76,71,25,76,73,26,144,25,78,79,75,76,0,10
76,61,25,79,76,27,144,25,76,73,75,76,1,2
76,46,15,81,75,26,172,24,72,65,87,72,1,10
77,46,33,77,75,26,144,28,74,69,86,72,1,2
74,64,21,77,73,19,87,25,74,72,80,74,1,10
72,64,21,72,72,11,6,32,73,70,78,69,0,9
73,55,15,73,68,30,44,30,73,69,75,75,0,11
77,64,15,77,78,21,172,31,79,79,67,77,1,1
72,65,21,72,74,20,45,26,74,71,65,76,0,10
77,36,21,78,72,28,159,26,74,66,83,45,0,1
73,68,21,74,75,27,85,26,76,69,84,68,1,1
74,62,29,74,70,21,51,26,75,75,79,64,0,1
75,64,25,76,74,27,123,26,75,72,85,73,1,2
77,68,15,77,70,21,183,28,82,80,69,75,1,10
75,56,21,75,75,27,52,30,75,75,67,58,0,11
72,63,15,75,75,30,45,24,77,77,78,72,1,2
74,65,15,77,69,19,119,23,78,81,81,65,0,8
83,87,15,83,83,26,42,32,88,84,73,83,1,2
83,84,25,83,86,18,63,28,84,85,72,68,0,10
85,77,4,85,80,12,100,29,88,88,76,81,1,8
80,62,25,80,86,25,10,29,79,72,78,60,1,1
74,48,15,74,73,21,49,28,74,74,83,69,0,1
73,61,36,73,70,23,45,32,72,70,89,70,1,1
75,70,2,75,71,28,45,34,80,77,68,77,1,2
73,66,15,74,69,25,51,26,75,75,71,75,0,1
76,72,25,76,75,15,126,30,77,78,77,74,1,1
74,53,21,74,75,29,51,31,75,68,72,73,1,11
82,67,21,82,79,24,31,27,82,72,92,75,1,8
75,60,33,81,75,21,125,22,76,78,75,71,0,1
76,73,19,79,72,31,159,24,77,80,76,75,1,1
73,63,25,76,70,13,87,25,69,66,85,77,0,2
77,57,25,83,71,28,195,20,77,76,75,75,1,12
77,70,8,80,72,23,184,24,77,79,66,75,0,1
79,79,29,79,75,27,195,29,79,79,73,75,1,1
74,67,15,74,74,30,87,26,75,73,80,70,1,1
75,73,25,76,75,26,126,25,75,76,79,67,0,1
73,67,27,73,73,30,99,36,72,73,52,72,0,11
80,41,35,80,76,36,20,26,77,75,83,51,0,1
72,68,36,72,72,26,44,27,74,68,70,70,0,11
79,79,25,79,76,31,195,30,76,76,74,80,1,11
73,69,19,73,70,28,82,30,71,74,83,67,1,11
74,69,15,79,76,22,122,23,74,74,80,70,1,2
76,57,21,76,72,20,158,28,78,73,69,77,1,10
75,65,15,83,72,15,172,20,75,77,87,73,1,7
82,80,1,82,84,30,53,28,76,75,91,72,1,13
74,53,8,74,79,23,82,32,69,71,82,76,1,1
74,68,15,74,71,26,86,28,77,74,76,73,1,2
78,76,25,78,75,31,184,26,80,83,79,76,1,13
77,76,15,77,76,28,183,27,78,75,90,79,1,1
74,58,15,79,69,24,122,22,71,76,88,61,0,7
72,61,8,72,72,27,82,29,71,68,78,68,1,10
77,49,29,82,73,19,194,24,78,70,85,69,1,7
78,72,25,82,77,31,17,22,80,79,73,79,0,12
73,69,40,73,76,27,9,31,75,82,73,76,0,13
77,56,13,80,81,36,173,24,71,72,76,72,1,13
82,49,1,86,83,33,60,23,80,70,79,86,0,12
80,55,3,81,80,21,21,26,75,74,87,63,1,11
75,61,15,81,73,23,144,23,76,76,80,75,0,1
76,73,21,76,64,23,144,26,80,81,69,75,1,1
76,65,25,76,80,25,143,32,75,65,76,68,1,11
77,70,25,84,70,26,184,23,78,75,83,75,1,11
79,73,15,79,75,19,10,25,79,79,74,71,1,9
71,65,15,71,73,27,6,27,68,73,91,61,1,11
80,82,35,81,79,24,36,26,80,76,81,78,1,2
80,75,6,87,82,20,56,22,85,84,74,81,1,10
75,43,29,76,73,19,90,26,72,74,73,64,0,1
71,66,15,71,69,21,5,29,71,71,80,68,0,10
75,75,33,75,77,30,85,32,73,72,91,69,1,11
74,51,29,74,70,24,48,32,75,76,69,74,1,1
81,54,37,81,74,34,173,33,83,68,72,74,0,13
79,66,33,79,64,30,14,29,84,83,40,83,1,12
81,85,5,81,81,24,34,27,82,81,74,76,0,2
80,39,3,80,79,23,14,30,77,73,84,66,0,1
80,53,19,81,78,27,21,26,78,64,82,69,0,2
73,71,8,79,73,30,91,23,75,73,73,74,0,2
77,59,21,84,76,21,184,22,75,79,82,66,0,2
77,24,21,80,66,23,183,25,69,69,80,59,1,10
81,82,37,81,76,40,33,30,77,75,72,72,1,13
75,58,25,79,70,26,144,24,78,76,72,76,1,2
73,60,0,73,77,32,0,32,69,66,72,69,1,13
76,64,15,87,76,24,202,20,78,76,75,75,0,11
80,68,1,85,74,21,42,22,82,85,76,72,1,10
89,34,14,89,84,41,148,27,72,67,75,76,1,15
83,55,35,86,74,43,69,24,73,69,74,59,1,15
79,77,37,79,80,32,195,30,76,79,75,73,1,2
76,66,21,76,75,25,143,32,79,75,80,80,0,10
78,63,8,79,75,25,14,25,83,81,75,79,1,12
77,62,38,77,76,34,120,33,81,70,62,82,0,12
73,58,15,73,72,26,47,25,68,74,83,61,1,10
81,79,7,81,84,23,33,29,82,80,74,79,1,10
82,42,39,84,77,36,56,26,75,63,77,71,1,12
71,57,13,71,77,27,198,32,75,74,74,65,0,13
77,65,21,83,74,14,195,22,77,81,78,70,1,8
82,75,11,83,85,20,63,25,83,82,89,82,1,9
75,70,29,76,71,21,123,26,73,72,77,75,1,1
76,55,25,79,73,35,144,24,69,65,74,70,1,12
74,65,15,74,82,27,50,28,70,64,77,63,1,1
73,62,29,73,72,19,47,27,72,70,83,64,1,1
78,76,21,78,75,16,202,26,81,80,75,77,1,7
79,75,33,79,76,35,184,31,79,80,75,78,1,1
73,64,15,73,74,18,83,26,74,75,82,71,1,1
76,74,21,76,71,14,144,27,74,72,87,70,0,8
86,60,16,86,82,27,100,27,80,74,88,84,1,13
74,50,21,74,74,28,9,32,72,71,69,57,1,11
73,67,25,73,73,20,49,30,72,68,78,71,1,1
82,46,37,82,80,31,33,28,73,69,81,69,0,13
76,73,19,76,70,18,158,27,77,73,80,76,1,6
80,37,33,80,78,25,17,28,71,67,85,52,0,2
75,66,15,83,70,21,172,21,77,72,75,73,1,2
75,72,21,75,75,22,90,29,77,75,84,71,1,1
75,46,29,75,70,19,117,29,70,69,84,66,1,8
75,60,36,75,82,26,91,28,79,69,36,83,1,11
76,71,29,84,76,32,173,22,78,75,78,77,0,11
82,78,37,85,80,23,74,24,87,87,77,71,0,10
75,67,8,85,76,27,172,19,76,74,82,66,1,11
75,54,15,77,75,23,125,25,74,76,81,74,0,10
72,60,19,72,64,21,6,29,64,65,87,59,1,2
73,48,8,74,74,28,51,26,73,64,83,72,0,11
76,74,8,78,75,26,159,24,72,73,80,77,1,1
77,45,21,77,77,23,143,32,74,67,77,75,1,2
73,54,29,73,67,25,51,28,71,73,91,71,1,1
82,77,21,82,81,33,53,27,89,88,74,84,0,12
75,75,8,75,72,16,143,29,76,81,79,71,1,8
75,49,21,81,76,21,125,22,77,75,75,62,0,10
76,69,0,76,72,25,0,33,76,69,75,77,1,1
77,46,25,77,76,22,158,30,79,73,78,82,1,12
84,42,14,84,83,24,36,32,80,58,86,68,1,10
76,40,25,76,75,35,143,28,73,71,75,49,1,12
77,79,25,78,76,31,184,25,71,70,87,70,1,12
81,82,29,84,81,22,59,24,82,83,81,81,1,10
74,66,15,77,64,12,86,25,78,79,82,66,1,10
82,86,8,82,83,20,10,34,85,83,76,75,1,10
85,80,11,85,85,14,101,28,88,83,74,87,0,8
79,80,25,79,80,28,10,28,77,79,80,74,1,1
82,78,4,91,79,27,97,20,84,87,80,68,0,11
75,58,38,83,77,18,144,19,78,80,76,75,1,10
79,80,25,82,74,19,21,24,80,84,74,79,1,10
76,60,33,76,78,20,143,28,76,75,75,71,1,11
71,56,15,71,68,17,1,30,65,70,91,58,1,1
79,80,25,92,75,19,36,17,81,84,76,77,1,1
75,61,29,76,76,18,91,25,71,74,85,64,0,10
81,77,33,83,75,23,59,21,86,84,80,77,0,11
73,55,21,77,75,21,89,24,70,75,89,70,1,1
70,65,27,70,67,21,189,31,69,68,75,65,0,7
69,67,36,69,68,27,43,28,64,64,90,69,1,11
74,67,25,74,71,21,86,27,73,78,79,70,0,2
75,62,2,76,72,33,91,25,75,74,83,67,0,12
74,55,15,75,81,23,84,26,78,72,76,53,0,1
77,61,15,77,74,19,144,28,80,65,77,72,1,1
74,63,29,74,72,22,86,27,72,65,84,71,1,12
71,45,32,71,75,27,198,32,67,61,78,67,1,11
73,45,15,73,74,28,45,28,73,69,76,65,0,10
73,52,15,74,61,20,85,26,75,64,70,75,1,12
80,50,8,86,82,18,31,22,76,78,89,60,1,1
74,24,32,75,75,18,84,25,68,70,90,64,0,10
76,48,29,80,74,27,172,23,77,77,84,72,0,13
78,47,39,78,77,21,183,26,75,74,77,65,0,1
78,56,15,85,78,26,10,23,73,72,85,71,1,11
70,63,8,70,71,22,43,29,72,69,77,66,1,2
75,52,25,81,75,35,144,20,77,75,78,74,1,12
76,68,25,76,75,35,158,28,81,81,69,73,0,13
74,69,21,77,72,27,118,25,76,71,89,75,0,11
73,52,34,73,72,31,45,32,73,65,92,71,1,13
74,76,2,82,67,21,126,21,78,72,78,73,1,11
74,70,25,83,72,16,158,22,79,75,65,76,1,11
81,82,4,81,79,19,31,27,79,81,75,73,1,10
73,59,2,76,76,25,88,24,74,72,82,70,1,7
78,59,33,78,73,33,159,29,74,66,77,63,1,12
75,45,21,76,72,16,91,25,72,72,81,66,1,9
78,57,15,83,73,18,195,23,75,73,87,66,0,9
78,75,8,78,73,21,194,28,77,85,78,71,1,2
76,61,29,76,67,30,120,31,82,77,53,82,1,12
80,77,25,86,74,27,56,22,86,86,67,76,0,9
76,68,21,84,68,21,173,21,77,74,83,76,0,10
74,60,21,74,70,23,146,35,70,69,70,61,1,10
76,46,29,78,74,34,158,25,74,74,78,64,1,12
70,64,8,70,73,26,2,30,69,71,55,70,0,10
76,47,15,76,78,22,6,34,74,65,73,69,1,10
80,75,35,80,80,24,21,28,81,83,76,77,1,1
73,49,21,73,69,28,47,27,72,66,89,69,1,8
83,76,29,90,83,15,98,21,87,87,80,85,0,9
71,55,40,72,68,21,6,26,70,65,90,76,1,10
72,59,27,72,68,24,7,27,69,67,85,67,1,2
79,77,37,79,76,22,195,29,82,80,80,75,0,8
78,65,2,78,79,20,184,27,82,78,88,80,0,8
75,50,15,75,76,18,52,30,70,70,87,68,1,10
75,48,29,75,72,26,85,27,70,70,79,55,1,2
77,58,15,81,77,25,173,25,77,72,75,76,1,11
76,73,29,76,73,22,144,26,75,76,81,74,0,9
86,89,17,86,85,36,131,27,83,79,85,74,1,13
75,55,29,75,73,32,83,28,70,72,88,66,0,1
77,77,21,80,72,28,202,25,77,76,81,73,1,1
76,65,8,77,72,26,126,27,74,67,71,66,1,13
69,69,32,70,65,19,1,26,68,70,79,72,0,10
71,62,36,71,73,28,5,29,69,71,84,67,0,2
77,50,37,82,69,26,194,24,78,74,78,77,1,12
74,71,15,77,75,30,119,24,75,76,69,76,1,1
75,64,0,75,72,36,0,30,79,80,69,72,0,10
76,52,25,76,76,29,119,27,73,71,83,64,1,2
75,46,40,75,76,21,52,30,72,63,81,65,1,11
76,48,21,76,69,26,89,30,74,62,77,55,0,10
79,80,29,80,79,27,15,25,80,80,72,79,1,11
76,58,15,76,76,28,84,33,78,78,78,77,1,2
80,52,37,88,77,25,39,21,77,76,84,63,1,1
73,50,29,73,73,24,45,28,68,70,77,58,0,2
77,65,39,80,79,29,183,26,73,68,92,63,1,15
75,66,2,75,74,28,90,30,73,71,77,84,1,12
87,37,11,87,84,36,102,29,75,68,73,74,1,14
78,59,33,80,72,25,184,26,74,69,91,71,1,12
83,75,37,86,81,23,95,22,85,87,69,80,1,13
77,58,21,77,79,41,83,33,81,76,59,83,1,14
70,64,15,70,70,11,2,30,72,70,83,68,0,7
77,53,29,77,77,29,144,28,74,66,91,69,1,11
78,37,25,84,73,19,14,22,77,79,77,69,0,10
80,57,35,80,83,42,194,32,66,58,78,57,1,12
73,55,8,73,68,25,45,32,75,69,75,73,1,2
76,58,25,76,70,25,124,30,79,71,68,80,1,10
75,66,25,82,79,28,158,22,73,69,70,69,1,13
76,61,29,77,72,21,172,26,79,77,77,78,1,2
84,85,25,84,85,29,15,35,80,79,66,73,1,11
73,52,38,77,72,24,83,25,71,70,79,63,1,1
83,72,29,83,76,23,37,32,85,83,63,85,1,8
77,56,8,77,77,20,158,29,76,77,84,50,1,1
78,40,15,78,72,34,172,29,78,72,87,62,1,11
73,65,0,73,78,24,0,31,66,63,84,72,1,10
74,51,36,74,67,30,48,29,68,65,70,68,1,11
76,75,15,76,78,27,158,28,81,76,73,74,0,11
79,72,25,84,77,29,21,22,80,83,78,73,1,10
76,51,15,76,75,20,143,28,72,73,86,71,0,1
80,40,29,80,74,26,10,29,69,73,91,63,0,1
77,64,29,80,72,19,202,23,80,82,77,72,0,2
75,60,15,75,74,16,83,32,74,69,70,78,1,1
83,79,21,83,80,30,68,26,85,86,82,78,1,11
73,65,15,73,70,22,49,30,75,70,83,70,1,6
82,84,35,82,82,23,42,30,81,74,68,68,1,1
77,72,29,77,76,27,183,28,79,74,78,78,1,12
75,68,21,82,76,22,144,20,77,74,76,75,1,9
76,56,15,76,71,26,83,32,77,75,88,73,1,1
75,52,40,82,76,20,126,23,75,75,86,67,1,10
83,76,39,83,80,24,60,29,84,82,92,78,1,1
77,50,0,77,74,41,0,32,67,65,86,67,0,14
71,38,8,71,65,21,198,32,73,69,75,59,0,1
77,58,29,80,74,26,183,25,75,70,85,68,1,7
73,62,8,73,69,30,117,26,73,75,69,70,0,1
74,48,21,79,72,13,90,24,72,69,76,61,1,8
71,49,15,71,68,19,0,36,73,72,77,72,0,8
78,56,25,83,76,32,195,24,76,74,84,64,1,11
70,73,32,70,68,26,1,26,69,71,80,75,1,1
75,62,29,78,74,23,158,25,79,77,58,77,1,12
70,66,8,70,67,26,4,26,71,70,77,69,1,8
74,67,19,74,70,26,49,28,72,74,75,68,0,8
77,47,15,77,76,21,158,30,76,71,67,81,1,1
71,64,8,76,71,25,45,23,72,71,81,62,0,8
84,78,37,88,83,18,111,22,85,90,74,74,1,2
74,48,15,74,72,24,48,29,72,69,79,65,0,1
73,60,2,80,72,19,143,23,74,75,82,73,1,8
74,62,25,74,71,29,83,29,77,69,72,79,1,1
79,55,33,79,78,30,173,29,69,66,74,60,0,11
83,56,8,86,74,34,69,24,78,79,84,77,1,13
74,41,19,77,67,15,86,25,77,73,74,63,1,7
76,55,15,78,75,29,144,25,76,64,67,74,1,1
73,68,8,73,77,19,6,32,73,76,78,66,0,8
72,65,21,72,69,23,6,32,68,70,83,70,1,11
79,80,33,79,79,23,10,27,76,71,81,70,1,15
75,58,21,84,76,25,144,19,81,76,77,71,1,11
70,65,8,70,70,33,110,34,73,69,68,74,1,11
71,61,32,74,69,22,82,25,69,65,90,66,1,11
73,72,8,73,75,26,50,29,72,70,67,67,1,10
79,82,15,86,82,21,30,22,85,86,69,73,1,9
72,59,8,73,73,26,82,26,70,72,88,60,1,1
79,41,1,80,74,25,14,25,78,72,83,67,1,1
70,66,36,74,67,30,5,23,74,72,64,60,1,10
80,79,25,84,80,20,42,23,80,85,77,81,1,10
74,62,29,74,76,24,48,29,73,63,82,75,0,11
75,58,15,75,66,20,83,28,72,70,89,53,1,8
75,61,21,75,75,27,86,31,75,70,78,73,1,12
71,60,8,72,73,24,5,26,65,64,85,70,1,11
75,62,8,78,78,30,158,24,74,73,89,67,1,13
73,59,8,73,76,24,117,26,73,68,80,77,0,1
85,88,6,90,77,45,140,23,79,76,80,70,0,14
78,77,21,78,75,39,184,29,75,78,77,64,1,2
74,66,21,79,70,30,122,24,73,72,81,72,1,12
69,54,8,69,68,23,1,25,68,71,74,69,0,10
77,73,2,77,78,21,183,27,77,77,75,73,0,9
79,79,21,84,84,29,26,23,76,73,87,67,1,11
72,56,2,72,71,28,5,30,71,75,76,62,0,1
69,59,40,69,69,21,43,27,72,65,85,67,1,7
69,70,38,72,67,16,1,25,72,70,92,72,1,10
71,61,15,75,65,15,8,25,72,73,62,70,1,10
72,62,32,79,70,26,49,21,70,70,89,68,1,9
69,55,2,69,68,33,199,29,71,68,80,72,1,11
75,56,15,78,67,31,121,24,75,71,87,69,1,12
77,74,1,77,65,28,159,28,79,79,79,79,0,11
78,66,37,80,68,21,10,24,83,84,67,74,0,10
87,64,17,87,84,36,102,29,78,59,69,62,1,15
69,59,32,69,59,22,0,36,73,61,64,70,0,1
77,50,21,77,74,38,144,27,74,73,79,59,0,12
68,65,27,68,65,24,76,34,70,69,70,75,0,1
79,54,21,79,82,25,172,32,74,62,82,69,1,11
83,81,9,83,83,13,65,28,85,84,80,74,1,7
72,52,2,76,70,34,46,23,75,75,71,68,1,10
73,68,8,81,67,23,119,20,80,69,82,67,1,1
76,61,29,76,77,22,91,29,75,66,75,69,1,1
77,55,29,85,78,28,14,22,78,75,79,78,1,13
86,76,10,86,86,23,68,33,90,90,64,86,1,8
82,75,5,89,78,21,78,20,85,82,74,83,0,1
76,63,21,79,59,30,144,25,74,54,79,48,1,12
73,61,21,73,72,28,117,26,73,73,78,70,0,2
73,51,8,73,74,29,45,29,69,74,76,64,1,10
71,54,8,71,69,25,3,28,68,67,71,66,1,10
76,33,21,77,75,27,172,26,75,71,90,78,1,1
82,72,29,82,78,19,56,28,86,87,78,79,1,6
74,42,21,78,71,24,89,24,74,75,80,69,1,1
74,48,21,74,71,31,9,32,73,67,73,63,0,2
80,80,21,81,76,30,36,26,88,85,69,78,1,11
74,73,2,74,74,26,86,27,70,82,78,73,1,12
78,60,29,81,80,32,10,24,79,74,84,76,1,13
75,47,2,80,75,17,123,23,74,77,88,58,0,10
83,75,35,83,81,31,68,26,84,87,76,79,1,11
72,65,40,72,68,25,43,34,69,65,82,68,1,11
73,62,15,73,78,33,3,33,74,75,54,77,1,11
78,70,29,81,79,27,10,25,80,79,71,77,0,11
75,32,25,75,78,18,86,26,72,69,84,60,1,10
71,43,8,76,70,22,9,24,70,71,78,64,1,2
76,31,21,76,75,21,120,27,76,75,88,70,1,8
71,57,36,71,66,18,6,27,71,69,76,64,1,8
77,71,21,77,76,16,159,28,80,83,77,71,1,6
71,71,8,71,73,29,6,27,69,65,81,70,1,14
76,58,21,76,74,26,46,33,73,65,76,74,1,1
76,38,15,81,65,27,172,23,67,66,92,63,0,11
74,46,15,78,74,24,89,22,74,71,69,41,0,1
76,66,21,79,70,23,159,25,79,75,80,78,0,11
78,64,29,78,77,18,184,26,80,79,73,77,1,10
72,68,21,74,67,26,49,24,74,73,77,69,1,11
72,54,8,74,64,23,44,25,72,68,91,63,1,9
80,77,4,83,78,24,39,25,78,81,84,72,1,12
73,64,15,73,69,28,51,28,73,68,83,71,1,11
74,57,21,78,74,33,89,24,70,67,81,54,0,13
78,74,19,82,70,21,17,23,79,80,71,76,1,11
73,68,32,73,75,27,200,35,72,71,74,76,1,10
76,63,33,76,78,31,83,32,72,64,79,66,1,2
79,80,21,79,80,14,10,26,79,81,75,69,1,9
73,62,2,73,68,29,45,29,73,64,73,73,1,2
71,47,40,71,74,25,6,28,70,71,71,62,0,2
76,41,15,76,74,22,118,28,74,69,69,74,0,12
73,62,27,73,67,29,117,26,72,69,80,66,1,11
73,62,21,73,76,31,50,29,69,71,84,70,0,11
77,66,29,77,78,38,183,27,76,76,86,67,1,14
72,47,15,75,71,24,49,25,74,66,79,66,1,2
77,49,25,77,70,27,144,28,73,64,79,67,1,1
78,59,8,86,78,16,17,19,81,79,65,80,1,10
76,65,21,81,73,29,183,22,78,75,75,75,1,2
69,61,21,73,63,28,3,24,71,64,80,67,1,10
80,49,33,82,79,28,24,25,73,67,77,65,1,13
75,50,8,75,71,28,47,32,70,68,61,58,0,13
87,70,16,87,84,18,130,30,90,85,73,92,0,9
76,74,33,77,75,30,172,25,80,79,75,70,1,11
79,80,25,82,69,34,23,25,77,76,76,66,0,12
74,58,25,74,74,25,45,31,70,69,81,63,1,10
81,78,25,81,76,29,36,26,84,85,66,79,1,1
74,63,15,74,73,24,84,28,73,71,91,66,1,9
74,48,15,74,70,34,50,28,65,66,78,58,0,13
72,67,36,72,75,26,0,36,73,69,62,77,1,1
71,54,36,79,69,24,44,20,71,74,79,67,0,2
79,79,8,79,80,26,195,30,78,77,79,82,1,1
81,71,33,87,78,26,65,22,87,86,82,78,0,11
75,62,21,85,71,30,172,20,80,76,71,73,0,13
83,57,25,83,82,42,10,33,68,60,62,59,1,17
71,50,8,71,68,29,6,29,76,78,76,70,0,12
79,50,29,80,78,24,195,27,76,70,82,66,1,1
75,68,2,75,74,29,83,32,74,71,74,77,1,13
78,72,39,81,76,13,10,23,82,78,81,75,1,10
77,45,15,77,80,16,144,28,71,76,82,68,0,7
72,67,25,72,74,31,3,33,70,66,78,69,1,1
75,59,13,75,69,29,52,30,69,71,81,63,1,1
76,54,33,76,71,35,90,30,70,69,79,72,1,14
76,72,15,85,74,24,194,20,78,76,76,77,1,9
73,58,15,73,74,18,47,31,76,68,73,70,1,9
72,43,2,80,71,29,83,20,77,79,80,70,1,12
76,40,21,76,73,15,118,28,73,60,88,65,1,6
81,81,25,84,81,24,57,25,82,80,74,73,1,11
74,62,15,74,76,28,51,31,75,72,77,73,1,1
74,42,25,74,71,15,45,31,71,61,92,60,1,8
77,66,33,80,76,18,184,25,76,82,72,71,1,1
72,66,34,77,73,13,47,24,74,73,75,71,1,10
71,64,8,71,67,27,6,28,70,72,76,68,1,10
81,51,6,81,76,33,14,32,64,44,64,42,0,13
81,60,21,81,83,26,31,27,80,69,70,81,1,13
76,54,33,80,71,31,144,25,72,63,89,69,1,12
74,69,15,74,79,34,86,27,70,72,90,69,1,12
74,51,2,74,72,19,44,33,77,75,69,76,1,10
77,58,21,77,76,28,144,28,79,65,88,76,0,11
71,63,2,71,67,23,2,32,69,65,73,71,1,8
76,72,25,76,76,31,158,29,70,74,86,72,1,12
79,44,37,85,69,41,20,22,68,60,81,66,1,13
75,61,15,82,72,21,144,21,78,75,71,74,1,9
77,58,29,77,72,30,158,29,73,73,77,64,0,11
73,61,15,73,67,37,46,28,66,62,92,65,1,2
74,48,8,77,59,26,88,24,71,72,81,57,0,1
80,69,21,86,79,17,40,21,82,86,79,69,1,9
70,69,25,70,69,23,2,29,73,70,79,65,0,10
71,52,32,71,65,22,3,28,70,64,84,70,0,2
74,75,21,75,69,23,143,26,75,74,78,78,1,1
73,58,25,77,65,27,83,25,72,64,72,72,1,10
72,60,13,75,70,13,50,22,73,67,85,66,1,8
73,49,2,73,69,21,7,32,72,70,85,68,0,10
76,53,15,81,69,25,172,23,80,74,82,70,1,2
73,59,15,79,65,20,86,21,72,72,76,64,1,12
72,59,0,72,80,18,0,27,73,75,91,66,1,9
73,58,2,73,73,21,44,30,73,69,77,73,1,1
74,54,21,74,76,29,83,24,66,61,84,77,1,2
70,48,2,72,68,20,3,25,70,70,74,69,0,10
75,68,21,75,79,38,91,29,79,76,81,81,1,15
71,53,24,71,75,29,178,33,79,74,55,79,1,2
76,66,21,76,74,26,158,28,78,72,53,78,1,2
80,66,8,88,82,18,59,21,82,85,80,75,1,9
82,74,33,86,84,26,74,24,90,88,60,82,1,10
75,70,15,75,72,18,84,32,76,77,64,74,1,8
71,59,8,71,63,27,3,31,75,71,66,62,0,1
70,66,38,78,69,15,7,22,72,71,78,69,1,8
77,74,8,80,74,27,202,23,82,85,78,74,1,2
77,71,29,77,73,17,159,28,77,77,77,71,1,9
74,54,21,80,74,28,91,21,72,74,79,68,0,12
77,75,29,78,80,31,194,25,77,83,75,74,1,11
71,61,21,78,63,23,82,22,67,69,83,64,0,8
79,81,29,88,82,20,33,21,85,87,69,69,1,9
69,63,32,69,67,37,187,27,66,63,90,68,1,12
77,68,35,78,82,13,194,26,77,75,86,72,1,7
77,69,35,77,70,18,183,26,76,77,85,74,1,10
78,75,15,86,79,30,23,20,78,77,85,66,1,12
75,48,29,75,73,29,83,28,75,71,77,59,0,12
81,43,33,83,81,24,36,25,78,70,65,75,1,11
79,60,25,87,74,20,30,20,82,81,90,81,1,1
73,53,38,84,73,25,120,21,74,76,75,64,0,11
74,61,21,74,74,33,47,30,71,69,79,64,0,11
73,46,2,73,70,22,187,34,75,70,68,70,0,1
72,61,15,73,72,16,82,26,73,75,79,66,0,9
75,65,19,76,77,13,123,26,81,81,72,74,1,8
80,65,37,80,80,27,24,27,85,83,73,84,0,2
85,55,5,86,83,32,97,27,71,62,62,74,1,14
73,68,25,76,69,36,87,25,73,68,81,73,1,12
79,60,35,79,77,36,173,30,74,65,93,69,1,13
78,77,8,84,75,26,20,22,84,86,77,83,0,11
73,50,29,73,67,15,44,29,70,69,78,64,0,9
74,74,25,74,76,27,117,30,75,75,70,71,1,10
78,75,35,78,84,21,194,30,77,76,83,68,1,10
74,55,29,74,73,28,50,28,69,63,93,67,1,12
79,69,25,79,78,30,14,28,80,83,76,76,1,11
73,53,15,73,70,37,46,28,71,57,70,49,0,11
70,62,34,71,75,27,5,25,65,64,92,65,1,11
72,59,40,72,72,25,82,28,70,69,84,72,0,9
77,57,21,77,79,23,144,27,76,74,85,58,0,1
71,48,38,71,67,24,43,31,71,68,71,65,0,11
71,65,25,71,70,11,5,29,70,66,89,71,1,8
74,50,2,75,72,18,84,26,74,72,90,64,0,11
77,62,21,77,78,31,159,29,80,74,70,75,1,13
73,53,8,73,70,19,46,27,69,68,83,63,0,8
73,68,8,76,67,29,89,24,73,75,75,70,0,12
73,47,8,79,71,28,91,21,72,73,87,68,1,1
74,49,38,78,74,21,90,24,73,64,86,60,1,10
72,60,2,72,64,17,8,31,74,72,72,75,1,8
75,71,15,75,66,21,4,35,76,75,74,74,1,9
82,75,21,82,80,17,59,26,84,89,75,78,1,10
76,75,2,76,74,24,144,28,79,76,74,71,1,10
80,78,25,81,70,25,31,26,81,83,72,79,0,1
74,69,15,79,75,23,122,22,76,75,72,77,1,1
73,63,8,73,75,23,67,36,73,69,69,74,1,7
77,69,0,77,74,23,0,27,79,77,66,81,1,11
75,49,2,75,79,16,117,29,71,72,84,60,0,9
77,57,37,82,72,21,194,23,76,68,92,70,1,2
73,60,2,73,72,26,45,29,72,68,81,69,1,12
79,80,39,79,77,36,202,31,75,72,69,68,1,13
76,52,29,77,74,26,126,26,75,72,82,58,0,11
77,55,21,79,81,32,183,26,72,71,80,71,1,11
